cycle_id,threshold_bps,latency_regime,opportunity_count,actionable_count,rejected_unfillable_count,start_capital_usd,end_capital_usd,total_pnl_usd,pnl_pct_of_seed,mean_booked_bps
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_conservative,5,0,1,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_optimistic,2,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_typical,2,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_conservative,2,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_optimistic,12,0,7,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_typical,12,0,7,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_conservative,12,0,5,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,5.0,colo_optimistic,44,0,21,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,5.0,colo_typical,44,0,19,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,5.0,colo_conservative,44,0,9,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_conservative,12,0,2,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_optimistic,12,0,3,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_typical,12,0,3,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:XRPBTC:ask,5.0,colo_typical,65,0,39,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,5.0,colo_optimistic,86,0,48,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,5.0,colo_typical,86,0,47,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,5.0,colo_conservative,86,0,32,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_optimistic,13,0,1,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_typical,13,0,1,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_conservative,13,0,1,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:ETHUSDC:ask->mexc:XRPETH:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:ETHUSDC:ask->mexc:XRPETH:ask,5.0,colo_optimistic,63,0,53,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:ETHUSDC:ask->mexc:XRPETH:ask,5.0,colo_typical,63,0,52,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:ETHUSDC:ask->mexc:XRPETH:ask,5.0,colo_conservative,63,0,39,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:ETHUSDC:ask->mexc:XRPETH:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:ETHUSDC:ask->mexc:XRPETH:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:ETHUSDC:ask->mexc:XRPETH:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:ETHUSDC:ask->mexc:XRPETH:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:ETHUSDC:ask->mexc:XRPETH:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_optimistic,66,0,60,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_typical,66,0,57,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_conservative,66,0,41,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:XRPUSDC:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:USDCUSDT:ask->mexc:BTCUSDC:ask->mexc:XRPBTC:ask,5.0,colo_typical,14,0,7,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDT:bid->mexc:ETHUSDT:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
